S1_Pre,S1_T1,S1_T2,S1_T3,S1_T4,S1_T5,S1_T5_V2,S2_Pre,S2_T1,S2_T2,S2_T3,S2_T4,S2_T5,S3_Pre,S3_T1,S3_T2,S3_T3,S3_T4,S3_T5,S4_Pre,S4_T1_V2,S4_T2,S4_T3,S4_T4,S4_T5,Time
,-0.022850037,0.010383606,0.986625671,,,0.037391663,-0.024925232,,,,,,,,,,,,,,,,0.010391235,,7.74
,-0.020767212,0.004150391,1.007400513,,,0.031158447,-0.014541626,,,,,,,,,,,,,,,,0.008308411,,7.76
,-0.024925232,0.004150391,1.03440094,,,0.097625732,-0.018699646,,,,,,,,,,,,,,,,0.008308411,,7.78
,-0.024925232,0.008308411,1.061401367,,,0.12462616,-0.020774841,,,,,,,,,,,,,,,,0.014541626,,7.8
,-0.020767212,0.008308411,1.09463501,,,0.139167786,-0.020774841,,,,,,,,,,,,,,,,0.016616821,,7.82
,-0.020767212,0.002075195,1.105018616,,,0.145401001,-0.012466431,,,,,,,,,,,,,,,,0.010391235,,7.84
,-0.024925232,0.006225586,0.546279907,,,0.105934143,-0.008308411,,,,,,,,,,,,,,,,0.012466431,,7.86
,-0.022850037,0.010383606,0.191093445,,,0.066467285,-0.018699646,,,,,,,,,,,,,,,,0.008308411,,7.88
,-0.024925232,-0.002082825,0.043624878,,,0.06023407,-0.016616821,,,,,,,,,,,,,,,,0.018699646,,7.9
,-0.024925232,0.004150391,-0.012458801,,,0.051925659,-0.020774841,,,,,,,,,,,,,,,,0.012466431,,7.92
,-0.016616821,0.004150391,-0.027000427,,,0.035308838,-0.016616821,,,,,,,,,,,,,,,,0.00415802,,7.94
,-0.024925232,-0.00415802,-0.039459229,,,-0.006233215,-0.016616821,,,,,,,,,,,,,,,,0.00415802,,7.96
,-0.027000427,5.55E-17,-0.041542053,,,-0.020767212,-0.020774841,,,,,,,,,,,,,,,,0.016616821,,7.98
,-0.024925232,0.006225586,-0.041542053,,,-0.014541626,-0.016616821,,,,,,,,,,,,,,,,0.008308411,,8
,-0.020767212,0.002075195,-0.043617249,,,0.027000427,-0.016616821,,,,,,,,,,,,,,,,0.00415802,,8.02
,-0.024925232,0.004150391,-0.045692444,,,0.058158875,-0.016616821,,,,,,,,,,,,,,,,0.008308411,,8.04
,-0.027000427,0.008308411,-0.041542053,,,0.043617249,-0.018699646,,,,,,,,,,,,,,,,0.006233215,,8.06
,-0.022850037,0.008308411,-0.045692444,,,0.022850037,-0.020774841,,,,,,,,,,,,,,,,0.010391235,,8.08
,-0.022850037,-0.002082825,-0.047767639,,,0.041542053,-0.024925232,,,,,,,,,,,,,,,,0.012466431,,8.1
,-0.020767212,5.55E-17,-0.043617249,,,0.083084106,-0.018699646,,,,,,,,,,,,,,,,0.006233215,,8.12
,-0.027000427,0.008308411,-0.033233643,,,0.116317749,-0.016616821,,,,,,,,,,,,,,,,0.00415802,,8.14
,-0.029075623,0.006225586,-0.031150818,,,0.143318176,-0.012466431,,,,,,,,,,,,,,,,0.006233215,,8.16
,-0.029075623,0.002075195,-0.039459229,,,0.159934998,0.051925659,,,,,,,,,,,,,,,,0.008308411,,8.18
,-0.018692017,0.002075195,-0.049850464,,,0.19732666,0.118392944,,,,,,,,,,,,,,,,0.008308411,,8.2
,-0.024925232,-0.00415802,-0.045692444,,,0.226402283,0.155776978,,,,,,,,,,,,,,,,0.006233215,,8.22
,-0.020767212,0.008308411,-0.049850464,,,0.25756073,0.205627441,,,,,,,,,,,,,,,,0.008308411,,8.24
,-0.022850037,0.002075195,-0.037384033,,,0.307411194,0.259635925,,,,,,,,,,,,,,,,0.008308411,,8.26
,-0.024925232,0.004150391,-0.035308838,,,0.361419678,0.288711548,,,,,,,,,,,,,,,,0.008308411,,8.28
,-0.029075623,5.55E-17,-0.022842407,,,0.413345337,0.294944763,,,,,,,,,,,,,,,,,,8.3
,-0.024925232,-0.002082825,-0.008308411,,,0.45072937,0.301177979,,,,,,,,,,,,,,,,,,8.32
,-0.031158447,-0.00415802,-0.010383606,,,0.471504211,0.301177979,,,,,,,,,,,,,,,,,,8.34
,-0.027000427,0.006225586,-0.022842407,,,0.483963013,0.305328369,,,,,,,,,,,,,,,,,,8.36
,-0.024925232,0.004150391,-0.024925232,,,0.525505066,0.307411194,,,,,,,,,,,,,,,,,,8.38
,-0.020767212,5.55E-17,-0.029075623,,,0.591972351,0.288711548,,,,,,,,,,,,,,,,,,8.4
,-0.031158447,0.008308411,-0.033233643,,,0.670906067,0.276252747,,,,,,,,,,,,,,,,,,8.42
,-0.027000427,0.004150391,-0.033233643,,,0.718681335,0.278327942,,,,,,,,,,,,,,,,,,8.44
,-0.022850037,0.008308411,-0.027000427,,,0.741523743,0.278327942,,,,,,,,,,,,,,,,,,8.46
,-0.022850037,0.006225586,-0.029075623,,,0.756065369,0.294944763,,,,,,,,,,,,,,,,,,8.48
,-0.020767212,0.002075195,-0.027000427,,,0.753990173,0.32610321,,,,,,,,,,,,,,,,,,8.5
,-0.024925232,0.006225586,-0.024925232,,,0.753990173,0.365570068,,,,,,,,,,,,,,,,,,8.52
,-0.027000427,0.002075195,-0.027000427,,,0.735298157,0.409187317,,,,,,,,,,,,,,,,,,8.54
,-0.024925232,5.55E-17,-0.031150818,,,0.710372925,0.448654175,,,,,,,,,,,,,,,,,,8.56
,-0.027000427,0.004150391,-0.031150818,,,0.704139709,0.471496582,,,,,,,,,,,,,,,,,,8.58
,-0.027000427,0.002075195,-0.029075623,,,0.760223389,0.452804565,,,,,,,,,,,,,,,,,,8.6
,-0.031158447,5.55E-17,-0.020767212,,,0.828765869,0.440345764,,,,,,,,,,,,,,,,,,8.62
,-0.022850037,5.55E-17,-0.022842407,,,0.878616333,0.444496155,,,,,,,,,,,,,,,,,,8.64
,-0.022850037,0.008308411,-0.027000427,,,0.920158386,0.436187744,,,,,,,,,,,,,,,,,,8.66
,-0.022850037,5.55E-17,-0.033233643,,,0.932617188,0.413337708,,,,,,,,,,,,,,,,,,8.68
,-0.029075623,0.010383606,-0.029075623,,,0.967933655,0.384262085,,,,,,,,,,,,,,,,,,8.7
,-0.027000427,0.008308411,-0.022842407,,,1.007392883,0.346870422,,,,,,,,,,,,,,,,,,8.72
,-0.020767212,0.008308411,-0.027000427,,,1.011550903,0.305328369,,,,,,,,,,,,,,,,,,8.74
,-0.022850037,0.006225586,-0.022842407,,,0.940925598,0.259635925,,,,,,,,,,,,,,,,,,8.76
,-0.029075623,0.002075195,-0.031150818,,,0.853691101,0.203552246,,,,,,,,,,,,,,,,,,8.78
,-0.020767212,0.004150391,-0.027000427,,,0.799682617,0.155776978,,,,,,,,,,,,,,,,,,8.8
,-0.024925232,5.55E-17,-0.022842407,,,0.770606995,0.087234497,,,,,,,,,,,,,,,,,,8.82
,-0.024925232,5.55E-17,-0.024925232,,,0.797607422,0.022842407,,,,,,,,,,,,,,,,,,8.84
,-0.031158447,0.002075195,-0.020767212,,,0.864074707,0,,,,,,,,,,,,,,,,,,8.86
,-0.022850037,0.004150391,-0.027000427,,,0.953392029,-0.012466431,,,,,,,,,,,,,,,,,,8.88
,-0.024925232,0.004150391,-0.029075623,,,1.03024292,-0.014541626,,,,,,,,,,,,,,,,,,8.9
,-0.024925232,0.002075195,-0.022842407,,,1.040626526,-0.012466431,,,,,,,,,,,,,,,,,,8.92
,-0.027000427,0.008308411,-0.027000427,,,0.976242065,-0.014541626,,,,,,,,,,,,,,,,,,8.94
,-0.024925232,0.008308411,-0.024925232,,,0.828765869,-0.010391235,,,,,,,,,,,,,,,,,,8.96
,-0.022850037,0.004150391,-0.024925232,,,0.662597656,-0.008308411,,,,,,,,,,,,,,,,,,8.98
,-0.024925232,5.55E-17,-0.024925232,,,0.508888245,-0.012466431,,,,,,,,,,,,,,,,,,9
,-0.024925232,0.006225586,-0.029075623,,,0.421653748,-0.014541626,,,,,,,,,,,,,,,,,,9.02
,-0.024925232,0.002075195,-0.024925232,,,0.417495728,-0.014541626,,,,,,,,,,,,,,,,,,9.04
,-0.024925232,0.004150391,-0.031150818,,,0.442420959,-0.014541626,,,,,,,,,,,,,,,,,,9.06
,-0.024925232,0.002075195,-0.029075623,,,0.417495728,-0.018699646,,,,,,,,,,,,,,,,,,9.08
,-0.020767212,-0.002082825,-0.029075623,,,0.353111267,-0.012466431,,,,,,,,,,,,,,,,,,9.1
,-0.018692017,0.008308411,-0.027000427,,,0.348953247,-0.016616821,,,,,,,,,,,,,,,,,,9.12
,-0.029075623,0.008308411,-0.024925232,,,0.388420105,-0.018699646,,,,,,,,,,,,,,,,,,9.14
,-0.024925232,5.55E-17,-0.027000427,,,0.419578552,-0.020774841,,,,,,,,,,,,,,,,,,9.16
,-0.027000427,0.002075195,-0.031150818,,,0.45488739,-0.016616821,,,,,,,,,,,,,,,,,,9.18
,-0.029075623,5.55E-17,-0.029075623,,,0.469429016,-0.016616821,,,,,,,,,,,,,,,,,,9.2
,-0.033233643,0.004150391,-0.024925232,,,0.456962585,-0.014541626,,,,,,,,,,,,,,,,,,9.22
,-0.024925232,0.012458801,-0.029075623,,,0.498504639,-0.016616821,,,,,,,,,,,,,,,,,,9.24
,-0.020767212,0.006225586,-0.024925232,,,0.621055603,-0.012466431,,,,,,,,,,,,,,,,,,9.26
,-0.024925232,0.002075195,-0.020767212,,,0.699981689,-0.008308411,,,,,,,,,,,,,,,,,,9.28
,-0.027000427,5.55E-17,-0.022842407,,,0.764373779,-0.010391235,,,,,,,,,,,,,,,,,,9.3
,-0.027000427,-0.002082825,-0.024925232,,,0.810073853,-0.012466431,,,,,,,,,,,,,,,,,,9.32
,-0.022850037,0.004150391,-0.027000427,,,0.83291626,-0.010391235,,,,,,,,,,,,,,,,,,9.34
,-0.024925232,0.006225586,-0.029075623,,,0.83291626,-0.020774841,,,,,,,,,,,,,,,,,,9.36
,-0.024925232,0.006225586,-0.022842407,,,0.849533081,-0.016616821,,,,,,,,,,,,,,,,,,9.38
,-0.029075623,0.002075195,-0.022842407,,,0.884849548,-0.010391235,,,,,,,,,,,,,,,,,,9.4
,-0.029075623,0.008308411,-0.024925232,,,0.918083191,-0.014541626,,,,,,,,,,,,,,,,,,9.42
,-0.029075623,0.006225586,-0.029075623,,,0.947158813,-0.024925232,,,,,,,,,,,,,,,,,,9.44
,-0.024925232,0.002075195,-0.033233643,,,0.974159241,-0.014541626,,,,,,,,,,,,,,,,,,9.46
,-0.018692017,0.004150391,-0.029075623,,,1.007392883,-0.008308411,,,,,,,,,,,,,,,,,,9.48
,-0.022850037,0.008308411,,,,1.044784546,-0.020774841,,,,,,,,,,,,,,,,,,9.5
,-0.027000427,0.006225586,,,,1.109176636,-0.010391235,,,,,,,,,,,,,,,,,,9.52
,-0.029075623,0.016616821,,,,1.169410706,-0.014541626,,,,,,,,,,,,,,,,,,9.54
,-0.024925232,0.010383606,,,,1.237953186,-0.014541626,,,,,,,,,,,,,,,,,,9.56
,-0.027000427,0.002075195,,,,1.279495239,-0.010391235,,,,,,,,,,,,,,,,,,9.58
,-0.033233643,-0.00415802,,,,0.953392029,-0.018699646,,,,,,,,,,,,,,,,,,9.6
,-0.029075623,5.55E-17,,,,0.388420105,-0.012466431,,,,,,,,,,,,,,,,,,9.62
,-0.029075623,-0.006233215,,,,0.12878418,-0.022850037,,,,,,,,,,,,,,,,,,9.64
,-0.031158447,0.004150391,,,,0.035308838,-0.010391235,,,,,,,,,,,,,,,,,,9.66
,-0.022850037,-0.002082825,,,,-0.004150391,-0.020774841,,,,,,,,,,,,,,,,,,9.68
,-0.024925232,0.006225586,,,,-0.020767212,-0.018699646,,,,,,,,,,,,,,,,,,9.7
,-0.027000427,0.004150391,,,,-0.035308838,-0.020774841,,,,,,,,,,,,,,,,,,9.72
,-0.029075623,0.002075195,,,,-0.041542053,-0.016616821,,,,,,,,,,,,,,,,,,9.74
,-0.031158447,0.008308411,,,,-0.035308838,-0.014541626,,,,,,,,,,,,,,,,,,9.76
,-0.029075623,0.002075195,,,,-0.031158447,-0.014541626,,,,,,,,,,,,,,,,,,9.78
,-0.027000427,0.010383606,,,,-0.035308838,-0.014541626,,,,,,,,,,,,,,,,,,9.8
,-0.033233643,-0.002082825,,,,-0.024925232,-0.014541626,,,,,,,,,,,,,,,,,,9.82
,-0.027000427,0.010383606,,,,-0.020767212,-0.012466431,,,,,,,,,,,,,,,,,,9.84
,-0.033233643,0.008308411,,,,-0.027000427,-0.014541626,,,,,,,,,,,,,,,,,,9.86
,-0.029075623,0.002075195,,,,-0.022850037,-0.018699646,,,,,,,,,,,,,,,,,,9.88
,-0.031158447,0.012458801,,,,-0.020767212,-0.016616821,,,,,,,,,,,,,,,,,,9.9
,-0.033233643,0.008308411,,,,-0.024925232,-0.016616821,,,,,,,,,,,,,,,,,,9.92
,-0.029075623,0.002075195,,,,-0.027000427,-0.014541626,,,,,,,,,,,,,,,,,,9.94
,-0.031158447,-0.00415802,,,,-0.027000427,-0.014541626,,,,,,,,,,,,,,,,,,9.96
,-0.033233643,0.008308411,,,,-0.037384033,-0.012466431,,,,,,,,,,,,,,,,,,9.98
,-0.027000427,0.006225586,,,,-0.029075623,-0.016616821,,,,,,,,,,,,,,,,,,10
,-0.031158447,0.008308411,,,,-0.037384033,-0.010391235,,,,,,,,,,,,,,,,,,10.02
,-0.029075623,0.006225586,,,,-0.031158447,-0.008308411,,,,,,,,,,,,,,,,,,10.04
,-0.035308838,0.004150391,,,,-0.029075623,-0.014541626,,,,,,,,,,,,,,,,,,10.06
,-0.027000427,0.008308411,,,,-0.029075623,-0.016616821,,,,,,,,,,,,,,,,,,10.08
,-0.035308838,0.002075195,,,,-0.024925232,-0.010391235,,,,,,,,,,,,,,,,,,10.1
,-0.029075623,-0.002082825,,,,-0.024925232,-0.012466431,,,,,,,,,,,,,,,,,,10.12
,-0.027000427,0.004150391,,,,-0.031158447,-0.014541626,,,,,,,,,,,,,,,,,,10.14
,-0.024925232,0.006225586,,,,-0.027000427,-0.016616821,,,,,,,,,,,,,,,,,,10.16
,-0.020767212,0.006225586,,,,-0.018692017,-0.016616821,,,,,,,,,,,,,,,,,,10.18
,-0.033233643,0.006225586,,,,-0.022850037,-0.020774841,,,,,,,,,,,,,,,,,,10.2
,-0.029075623,0.006225586,,,,-0.029075623,-0.014541626,,,,,,,,,,,,,,,,,,10.22
,-0.031158447,0.016616821,,,,-0.029075623,-0.012466431,,,,,,,,,,,,,,,,,,10.24
,-0.027000427,0.012458801,,,,-0.031158447,-0.010391235,,,,,,,,,,,,,,,,,,10.26
,-0.027000427,0.008308411,,,,-0.024925232,-0.006233215,,,,,,,,,,,,,,,,,,10.28
,-0.033233643,0.010383606,,,,-0.029075623,-0.008308411,,,,,,,,,,,,,,,,,,10.3
,-0.029075623,0.002075195,,,,-0.039466858,-0.014541626,,,,,,,,,,,,,,,,,,10.32
,-0.029075623,0.002075195,,,,-0.031158447,-0.012466431,,,,,,,,,,,,,,,,,,10.34
,-0.020767212,-0.002082825,,,,-0.033233643,-0.010391235,,,,,,,,,,,,,,,,,,10.36
,-0.029075623,0.002075195,,,,-0.035308838,-0.012466431,,,,,,,,,,,,,,,,,,10.38
,-0.024925232,0.008308411,,,,-0.039466858,-0.014541626,,,,,,,,,,,,,,,,,,10.4
,-0.022850037,0.008308411,,,,-0.035308838,-0.016616821,,,,,,,,,,,,,,,,,,10.42
,-0.029075623,0.006225586,,,,-0.035308838,-0.012466431,,,,,,,,,,,,,,,,,,10.44
,-0.029075623,0.012458801,,,,-0.033233643,-0.018699646,,,,,,,,,,,,,,,,,,10.46
,-0.024925232,0.012458801,,,,-0.031158447,-0.022850037,,,,,,,,,,,,,,,,,,10.48
,-0.029075623,5.55E-17,,,,-0.035308838,-0.018699646,,,,,,,,,,,,,,,,,,10.5
,-0.029075623,0.002075195,,,,-0.035308838,-0.016616821,,,,,,,,,,,,,,,,,,10.52
,-0.020767212,0.006225586,,,,-0.031158447,-0.010391235,,,,,,,,,,,,,,,,,,10.54
,-0.020767212,0.006225586,,,,-0.033233643,-0.010391235,,,,,,,,,,,,,,,,,,10.56
,-0.022850037,0.002075195,,,,-0.029075623,-0.008308411,,,,,,,,,,,,,,,,,,10.58
,-0.027000427,0.002075195,,,,-0.031158447,-0.014541626,,,,,,,,,,,,,,,,,,10.6
,-0.027000427,0.004150391,,,,-0.035308838,-0.014541626,,,,,,,,,,,,,,,,,,10.62
,-0.022850037,0.008308411,,,,-0.033233643,-0.016616821,,,,,,,,,,,,,,,,,,10.64
,-0.029075623,5.55E-17,,,,-0.027000427,-0.008308411,,,,,,,,,,,,,,,,,,10.66
,-0.027000427,5.55E-17,,,,-0.024925232,-0.012466431,,,,,,,,,,,,,,,,,,10.68
,-0.029075623,0.004150391,,,,-0.031158447,-0.012466431,,,,,,,,,,,,,,,,,,10.7
,-0.027000427,0.006225586,,,,-0.027000427,-0.012466431,,,,,,,,,,,,,,,,,,10.72
,-0.024925232,0.002075195,,,,-0.029075623,-0.016616821,,,,,,,,,,,,,,,,,,10.74
,-0.024925232,0.004150391,,,,-0.029075623,-0.010391235,,,,,,,,,,,,,,,,,,10.76
,-0.022850037,0.002075195,,,,-0.029075623,-0.016616821,,,,,,,,,,,,,,,,,,10.78
,0.006233215,5.55E-17,,,,-0.031158447,-0.008308411,,,,,,,,,,,,,,,,,,10.8
,0.002075195,0.010383606,,,,-0.029075623,-0.012466431,,,,,,,,,,,,,,,,,,10.82
,0.020774841,0.006225586,,,,-0.033233643,-0.016616821,,,,,,,,,,,,,,,,,,10.84
,0.085159302,5.55E-17,,,,-0.029075623,-0.010391235,,,,,,,,,,,,,,,,,,10.86
,0.13709259,-0.002082825,,,,-0.022850037,0,,,,,,,,,,,,,,,,,,10.88
,0.13709259,0.004150391,,,,-0.029075623,0.047767639,,,,,,,,,,,,,,,,,,10.9
,0.139167786,0.002075195,,,,-0.033233643,0.097618103,,,,,,,,,,,,,,,,,,10.92
,0.139167786,0.004150391,,,,-0.031158447,0.13293457,,,,,,,,,,,,,,,,,,10.94
,0.151626587,5.55E-17,,,,-0.033233643,0.145393372,,,,,,,,,,,,,,,,,,10.96
,0.166168213,-0.006233215,,,,-0.029075623,0.157859802,,,,,,,,,,,,,,,,,,10.98
,0.191093445,0.004150391,,,,-0.037384033,0.222244263,,,,,,,,,,,,,,,,,,11
,0.180709839,0.008308411,,,,-0.029075623,0.353103638,,,,,,,,,,,,,,,,,,11.02
,0.176551819,0.020767212,,,,-0.031158447,0.521347046,,,,,,,,,,,,,,,,,,11.04
,0.207710266,0.033233643,,,,-0.035308838,0.633514404,,,,,,,,,,,,,,,,,,11.06
,0.232635498,0.045692444,,,,-0.037384033,0.683364868,,,,,,,,,,,,,,,,,,11.08
,0.247177124,0.06438446,,,,-0.035308838,0.691673279,,,,,,,,,,,,,,,,,,11.1
,0.232635498,0.062309265,,,,-0.033233643,0.766448975,,,,,,,,,,,,,,,,,,11.12
,0.213943481,0.072692871,,,,-0.035308838,0.911842346,,,,,,,,,,,,,,,,,,11.14
,0.199401855,0.078926086,,,,-0.029075623,1.011543274,,,,,,,,,,,,,,,,,,11.16
,0.184860229,0.083084106,,,,-0.024925232,1.055168152,,,,,,,,,,,,,,,,,,11.18
,0.19732666,0.083084106,,,,-0.024925232,1.078010559,,,,,,,,,,,,,,,,,,11.2
,0.251327515,0.087234497,,,,-0.033233643,1.125785828,,,,,,,,,,,,,,,,,,11.22
,0.297027588,0.091392517,,,,-0.035308838,1.179794312,,,,,,,,,,,,,,,,,,11.24
,0.319877625,0.101776123,,,,-0.033233643,1.237953186,,,,,,,,,,,,,,,,,,11.26
,0.334411621,0.101776123,,,,-0.031158447,1.298187256,,,,,,,,,,,,,,,,,,11.28
,0.346878052,0.12046814,,,,-0.033233643,1.368804932,,,,,,,,,,,,,,,,,,11.3
,0.367645264,0.122543335,,,,-0.035308838,1.439430237,,,,,,,,,,,,,,,,,,11.32
,0.367645264,0.118392944,,,,-0.024925232,1.491355896,,,,,,,,,,,,,,,,,,11.34
,0.365570068,0.135009766,,,,-0.022850037,1.526664734,,,,,,,,,,,,,,,,,,11.36
,0.336494446,0.13293457,,,,-0.024925232,1.591056824,,,,,,,,,,,,,,,,,,11.38
,0.336494446,0.139160156,,,,-0.027000427,1.657524109,,,,,,,,,,,,,,,,,,11.4
,0.357261658,0.130851746,,,,-0.029075623,1.713607788,,,,,,,,,,,,,,,,,,11.42
,0.365570068,0.13293457,,,,-0.029075623,1.742683411,,,,,,,,,,,,,,,,,,11.44
,0.388420105,0.141242981,,,,-0.024925232,1.790458679,,,,,,,,,,,,,,,,,,11.46
,0.407112122,0.145393372,,,,-0.027000427,1.86730957,,,,,,,,,,,,,,,,,,11.48
,0.423728943,0.153701782,,,,-0.024925232,1.975318909,,,,,,,,,,,,,,,,,,11.5
,0.429962158,0.155776978,,,,-0.029075623,2.031402588,,,,,,,,,,,,,,,,,,11.52
,0.444503784,0.159934998,,,,-0.037384033,2.05632782,,,,,,,,,,,,,,,,,,11.54
,0.465270996,0.159934998,,,,-0.029075623,2.143569946,,,,,,,,,,,,,,,,,,11.56
,0.498504639,0.168243408,,,,-0.033233643,2.207954407,,,,,,,,,,,,,,,,,,11.58
,0.517196655,0.166168213,,,,-0.024925232,2.195495605,,,,,,,,,,,,,,,,,,11.6
,0.542121887,0.157859802,,,,-0.022850037,2.141487122,,,,,,,,,,,,,,,,,,11.62
,0.562896729,0.159934998,,,,-0.029075623,2.1248703,,,,,,,,,,,,,,,,,,11.64
,0.581588745,0.145393372,,,,-0.024925232,2.106178284,,,,,,,,,,,,,,,,,,11.66
,0.606513977,0.135009766,,,,-0.035308838,1.964935303,,,,,,,,,,,,,,,,,,11.68
,0.602363586,0.126701355,,,,-0.031158447,1.67414093,,,,,,,,,,,,,,,,,,11.7
,0.577438354,0.112159729,,,,-0.029075623,1.358421326,,,,,,,,,,,,,,,,,,11.72
,0.562896729,0.114234924,,,,-0.031158447,1.217178345,,,,,,,,,,,,,,,,,,11.74
,0.58782196,0.112159729,,,,-0.024925232,1.289878845,,,,,,,,,,,,,,,,,,11.76
,0.631439209,0.097618103,,,,-0.033233643,1.375038147,,,,,,,,,,,,,,,,,,11.78
,0.641822815,0.054000854,,,,-0.029075623,1.262878418,,,,,,,,,,,,,,,,,,11.8
,0.600280762,0.027000427,,,,-0.031158447,1.024009705,,,,,,,,,,,,,,,,,,11.82
,0.558738708,0.008308411,,,,-0.031158447,0.814224243,,,,,,,,,,,,,,,,,,11.84
,0.544204712,0.008308411,,,,-0.033233643,0.685440063,,,,,,,,,,,,,,,,,,11.86
,0.554588318,0.010383606,,,,-0.029075623,0.660514832,,,,,,,,,,,,,,,,,,11.88
,0.600280762,0.006225586,,,,-0.041542053,0.697906494,,,,,,,,,,,,,,,,,,11.9
,0.633514404,0.008308411,,,,-0.031158447,0.677131653,,,,,,,,,,,,,,,,,,11.92
,0.672981262,0.006225586,,,,-0.029075623,0.554580688,,,,,,,,,,,,,,,,,,11.94
,0.71244812,5.55E-17,,,,-0.024925232,0.432037354,,,,,,,,,,,,,,,,,,11.96
,0.722831726,0.004150391,,,,-0.024925232,0.384262085,,,,,,,,,,,,,,,,,,11.98
,0.722831726,0.006225586,,,,-0.029075623,0.367645264,,,,,,,,,,,,,,,,,,12
,0.718681335,0.006225586,,,,-0.024925232,0.338562012,,,,,,,,,,,,,,,,,,12.02
,0.726989746,0.008308411,,,,-0.029075623,0.280403137,,,,,,,,,,,,,,,,,,12.04
,0.722831726,-0.006233215,,,,-0.033233643,0.278327942,,,,,,,,,,,,,,,,,,12.06
,0.718681335,0.002075195,,,,-0.027000427,0.305328369,,,,,,,,,,,,,,,,,,12.08
,0.722831726,0.006225586,,,,-0.027000427,0.353103638,,,,,,,,,,,,,,,,,,12.1
,0.726989746,0.014533997,,,,-0.024925232,0.427879333,,,,,,,,,,,,,,,,,,12.12
,0.710372925,0.049850464,,,,-0.020767212,0.477729797,,,,,,,,,,,,,,,,,,12.14
,0.699981689,0.091392517,,,,-0.031158447,0.465270996,,,,,,,,,,,,,,,,,,12.16
,0.724906921,0.101776123,,,,-0.033233643,0.529655457,,,,,,,,,,,,,,,,,,12.18
,0.756065369,0.105926514,,,,-0.033233643,0.670898438,,,,,,,,,,,,,,,,,,12.2
,0.766448975,0.097618103,,,,-0.029075623,0.845375061,,,,,,,,,,,,,,,,,,12.22
,0.741523743,0.089309692,,,,-0.031158447,1.034393311,,,,,,,,,,,,,,,,,,12.24
,0.656364441,0.091392517,,,,-0.035308838,1.248336792,,,,,,,,,,,,,,,,,,12.26
,0.554588318,0.108009338,,,,-0.031158447,1.464355469,,,,,,,,,,,,,,,,,,12.28
,0.461120605,0.12046814,,,,-0.029075623,1.593132019,,,,,,,,,,,,,,,,,,12.3
,0.388420105,0.12046814,,,,-0.029075623,1.638832092,,,,,,,,,,,,,,,,,,12.32
,0.33026123,0.112159729,,,,-0.024925232,1.645065308,,,,,,,,,,,,,,,,,,12.34
,0.346878052,0.089309692,,,,-0.024925232,1.647140503,,,,,,,,,,,,,,,,,,12.36
,0.417495728,0.054000854,,,,-0.029075623,1.61390686,,,,,,,,,,,,,,,,,,12.38
,0.494354248,0.029075623,,,,-0.029075623,1.543281555,,,,,,,,,,,,,,,,,,12.4
,0.546279907,0.006225586,,,,-0.035308838,1.375038147,,,,,,,,,,,,,,,,,,12.42
,0.567047119,0.008308411,,,,-0.031158447,1.156944275,,,,,,,,,,,,,,,,,,12.44
,0.560821533,0.002075195,,,,-0.033233643,0.922233582,,,,,,,,,,,,,,,,,,12.46
,0.567047119,0.004150391,,,,-0.027000427,0.745674133,,,,,,,,,,,,,,,,,,12.48
,0.564971924,0.006225586,,,,-0.029075623,0.64805603,,,,,,,,,,,,,,,,,,12.5
,0.558738708,0.006225586,,,,-0.033233643,0.585739136,,,,,,,,,,,,,,,,,,12.52
,0.544204712,0.008308411,,,,-0.027000427,0.587814331,,,,,,,,,,,,,,,,,,12.54
,0.535896301,0.008308411,,,,-0.029075623,0.614822388,,,,,,,,,,,,,,,,,,12.56
,0.550430298,0.008308411,,,,-0.031158447,0.552505493,,,,,,,,,,,,,,,,,,12.58
,0.577438354,0.010383606,,,,-0.035308838,0.411262512,,,,,,,,,,,,,,,,,,12.6
,0.594055176,0.006225586,,,,-0.033233643,0.284561157,,,,,,,,,,,,,,,,,,12.62
,0.600280762,0.006225586,,,,-0.027000427,0.19316864,,,,,,,,,,,,,,,,,,12.64
,0.573280334,0.002075195,,,,-0.033233643,0.122543335,,,,,,,,,,,,,,,,,,12.66
,0.546279907,-0.002082825,,,,-0.024925232,0.06438446,,,,,,,,,,,,,,,,,,12.68
,0.517196655,0.006225586,,,,-0.039466858,0.043617249,,,,,,,,,,,,,,,,,,12.7
,0.45488739,0.004150391,,,,-0.029075623,0.070617676,,,,,,,,,,,,,,,,,,12.72
,0.434112549,0.004150391,,,,-0.037384033,0.116317749,,,,,,,,,,,,,,,,,,12.74
,0.456962585,0.002075195,,,,-0.037384033,0.228477478,,,,,,,,,,,,,,,,,,12.76
,0.421653748,0.002075195,,,,-0.027000427,0.375953674,,,,,,,,,,,,,,,,,,12.78
,0.32610321,5.55E-17,,,,,0.519271851,,,,,,,,,,,,,,,,,,12.8
,0.243019104,5.55E-17,,,,,0.625205994,,,,,,,,,,,,,,,,,,12.82
,0.19732666,0.002075195,,,,,0.666748047,,,,,,,,,,,,,,,,,,12.84
,0.182785034,0.004150391,,,,,0.691673279,,,,,,,,,,,,,,,,,,12.86
,0.178634644,0.008308411,,,,,0.712440491,,,,,,,,,,,,,,,,,,12.88
,0.178634644,5.55E-17,,,,,0.762290955,,,,,,,,,,,,,,,,,,12.9
,0.186943054,0.004150391,,,,,0.799682617,,,,,,,,,,,,,,,,,,12.92
