Data Set 1:Time(s),Data Set 1:Force G(N),Data Set 2:Time(s),Data Set 2:Force G(N),Data Set 3:Time(s),Data Set 3:Force G(N),Data Set 4:Time(s),Data Set 4:Force G(N),Data Set 5:Time(s),Data Set 5:Force G(N),Data Set 6:Time(s),Data Set 6:Force G(N)
0.5,-0.02077484130859375,0.5,-0.0103912353515625,0.5,-0.0103912353515625,0.5,-0.00415802001953125,0.5,0.71036529541015625,0.5,-0.031158447265625
0.52000000000000002,-0.0145416259765625,0.52000000000000002,-0.0145416259765625,0.52000000000000002,-0.00830841064453125,0.52000000000000002,-0.0124664306640625,0.52000000000000002,0.764373779296875,0.52000000000000002,-0.02700042724609375
0.54000000000000004,-0.02077484130859375,0.54000000000000004,-0.0124664306640625,0.54000000000000004,-0.0103912353515625,0.54000000000000004,-0.031158447265625,0.54000000000000004,0.8183746337890625,0.54000000000000004,-0.02700042724609375
0.56000000000000005,-0.01869964599609375,0.56000000000000005,-0.0166168212890625,0.56000000000000005,-0.00623321533203125,0.56000000000000005,-0.02492523193359375,0.56000000000000005,0.89315032958984375,0.56000000000000005,-0.02907562255859375
0.57999999999999996,-0.01869964599609375,0.57999999999999996,-0.027008056640625,0.57999999999999996,-0.00830841064453125,0.57999999999999996,-0.01038360595703125,0.57999999999999996,0.97623443603515625,0.57999999999999996,-0.02285003662109375
0.59999999999999998,-0.029083251953125,0.59999999999999998,-0.029083251953125,0.59999999999999998,-0.00830841064453125,0.59999999999999998,-0.0186920166015625,0.59999999999999998,1.067626953125,0.59999999999999998,-0.02907562255859375
0.62,-0.01869964599609375,0.62,-0.027008056640625,0.62,-0.00830841064453125,0.62,-0.0166168212890625,0.62,1.12994384765625,0.62,-0.0186920166015625
0.64000000000000001,-0.02285003662109375,0.64000000000000001,-0.0103912353515625,0.64000000000000001,-0.0103912353515625,0.64000000000000001,-0.02700042724609375,0.64000000000000001,1.1797943115234375,0.64000000000000001,-0.02492523193359375
0.66000000000000003,-0.02077484130859375,0.66000000000000003,-0.0145416259765625,0.66000000000000003,-0.00208282470703125,0.66000000000000003,-0.01038360595703125,0.66000000000000003,1.2379531860351562,0.66000000000000003,-0.02285003662109375
0.68000000000000005,-0.0145416259765625,0.68000000000000005,0,0.68000000000000005,-0.00830841064453125,0.68000000000000005,-0.0020751953125,0.68000000000000005,1.302337646484375,0.68000000000000005,-0.0186920166015625
0.69999999999999996,-0.02077484130859375,0.69999999999999996,0.02907562255859375,0.69999999999999996,-0.00415802001953125,0.69999999999999996,0.004150390625,0.69999999999999996,0.85784149169921875,0.69999999999999996,-0.031158447265625
0.71999999999999997,-0.02077484130859375,0.71999999999999997,0.037384033203125,0.71999999999999997,-0.00830841064453125,0.71999999999999997,0.00623321533203125,0.71999999999999997,0.32610321044921875,0.71999999999999997,-0.02700042724609375
0.73999999999999999,-0.02285003662109375,0.73999999999999999,0.033233642578125,0.73999999999999999,-0.0103912353515625,0.73999999999999999,0.0145416259765625,0.73999999999999999,0.0893096923828125,0.73999999999999999,-0.02492523193359375
0.76000000000000001,-0.01869964599609375,0.76000000000000001,0.01453399658203125,0.76000000000000001,-0.00830841064453125,0.76000000000000001,0.0166168212890625,0.76000000000000001,0,0.76000000000000001,-0.02285003662109375
0.78000000000000003,-0.02077484130859375,0.78000000000000003,0.004150390625,0.78000000000000003,-0.00830841064453125,0.78000000000000003,0.01245880126953125,0.78000000000000003,-0.029083251953125,0.78000000000000003,-0.02907562255859375
